lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
0,11.691,11.538,11.774,11.976,11.721,11.458,11.44,11.047,11.328,11.275,11.571,11.661,11.141,11.078,11.42,10.975,10.934,10.84,10.807,10.606,10.696,10.694,10.192,10.149,10.406,10.337,10.281,10.035,10.045,10.333,9.963,10.206,9.992,9.966,9.877,9.645,9.746,9.632,9.866,9.496,9.702,9.411,9.376,9.325,9.032,9.206,9.483,9.461,9.174,9.159,1.464
1,10.764,10.917,10.847,11.144,10.68,10.849,10.689,10.726,10.572,10.63,10.486,10.564,10.572,10.453,10.476,10.29,10.551,10.37,10.16,10.083,10.035,9.85,9.665,9.954,9.809,9.387,9.685,9.56,9.435,9.345,9.53,9.275,9.334,9.164,9.386,9.134,9.256,9.024,8.86,9.072,8.661,9.17,8.566,8.941,8.671,8.746,8.518,8.642,8.777,8.755,1.32
2,10.556,10.507,10.35,10.331,10.093,10.206,10.007,10.228,9.961,9.736,10.134,10.124,9.77,9.575,9.888,9.794,9.921,9.356,9.532,9.619,9.597,9.253,9.311,9.118,9.281,8.989,8.887,9.038,9.453,9.056,8.916,8.687,8.606,8.923,8.793,8.312,8.572,8.867,8.352,8.537,8.427,8.343,8.323,8.296,8.677,8.342,8.213,8.148,8.03,8.005,1.284
3,10.376,10.142,9.693,9.828,10.024,9.939,9.756,9.944,9.861,9.672,9.705,9.547,9.626,9.572,9.506,9.624,9.463,9.383,9.267,9.271,9.234,8.931,9.061,8.835,8.874,8.97,8.728,8.599,8.645,8.818,8.604,8.416,8.49,8.442,8.557,8.321,8.318,8.263,8.254,8.463,8.347,8.399,7.866,7.855,8.187,7.933,7.958,7.911,7.872,7.869,1.269
4,9.994,10.237,10.041,9.762,10.143,9.761,9.585,9.781,9.712,9.527,9.371,9.874,9.393,9.099,9.404,9.402,9.414,9.496,9.188,8.855,9.156,9.104,9.119,8.779,8.885,8.759,8.688,8.68,8.763,8.877,8.623,8.672,8.554,8.57,8.203,8.219,8.118,8.153,8.171,8.056,8.143,8.233,8.109,8.196,7.975,7.846,7.98,7.949,7.816,7.62,1.254
5,10.062,10.186,10.009,9.913,9.911,9.75,9.578,9.371,9.325,9.479,9.573,9.409,9.407,9.391,9.509,9.469,9.27,9.114,9.334,9.347,9.337,9.157,8.823,9.036,9.038,8.85,8.76,8.672,8.284,8.388,8.632,8.283,8.492,8.384,8.093,8.202,8.103,8.285,8.003,8.225,8.027,8.272,8.057,8.002,7.882,8.012,8.102,8.204,7.6,7.704,1.218
6,10.148,10.041,10.105,9.979,10.187,9.85,9.772,9.902,9.976,9.712,9.472,9.439,9.852,9.581,9.378,9.433,9.71,9.287,9.323,9.162,9.01,8.947,9.051,8.705,8.832,8.885,8.652,8.551,8.642,8.586,8.554,8.611,8.72,8.387,8.475,8.467,8.477,8.407,8.179,8.476,8.226,8.009,8.136,8.049,7.926,8.015,7.718,8.012,7.733,8.061,1.276
7,10.461,9.929,10.228,10.146,10.078,9.869,9.916,9.937,9.772,9.771,10.014,9.742,9.82,9.612,9.31,9.403,9.514,9.439,9.599,9.212,9.306,8.87,8.961,9.349,9.024,8.765,9.136,8.641,8.932,8.907,8.8,8.449,8.484,8.674,8.56,8.566,8.52,8.213,8.261,8.353,8.111,8.166,8.074,8.144,8.014,7.84,8.057,8.136,8.079,8.086,1.307
8,10.13,10.223,10.301,10.351,10.012,10.073,10.102,10.065,10.032,10.142,9.77,9.988,9.774,9.85,9.76,9.622,9.583,9.265,9.401,9.399,9.164,9.283,9.325,9.22,9.274,8.97,9.002,8.975,8.877,8.929,8.706,8.738,8.914,8.577,8.704,8.557,8.763,8.421,8.562,8.248,8.297,8.598,8.283,8.252,8.294,8.124,8.154,8.206,8.209,8.049,1.291
9,10.679,10.452,10.543,10.463,10.257,10.4,10.502,10.353,10.216,10.266,10.236,9.974,10.006,9.822,10.094,9.995,10.161,9.548,9.712,9.525,9.791,9.378,9.268,9.233,9.582,9.249,9.213,9.409,9.101,9.123,9.062,8.96,8.856,9.07,8.949,8.71,8.828,8.596,8.31,8.629,8.68,8.782,8.733,8.689,8.251,8.224,8.722,8.257,8.208,8.147,1.251
10,11.141,11.195,10.416,10.709,10.849,10.76,10.777,10.595,10.41,10.984,11.036,10.933,10.387,10.405,10.387,10.459,10.19,10.166,10.307,9.939,9.962,9.825,9.713,9.847,9.559,9.617,9.618,9.547,9.493,9.436,9.329,9.317,9.266,9.186,9.074,9.166,9.304,8.989,9.256,9.033,8.813,8.985,8.792,8.323,8.743,8.562,8.628,8.72,8.803,8.53,1.282
11,11.539,11.44,11.112,11.936,11.423,10.984,11.128,11.115,10.784,11.008,10.911,11.264,10.964,10.742,10.942,10.955,10.786,10.532,10.419,10.458,10.502,10.434,10.237,10.151,10.12,10.18,9.983,9.849,10.003,10.141,9.933,9.889,9.78,9.48,9.259,9.409,9.514,9.514,9.264,9.177,9.29,9.138,9.362,8.931,9.016,9.145,9.188,8.694,9.161,8.611,1.357
12,11.957,12.006,11.905,11.698,11.511,11.486,11.581,11.355,11.482,11.279,11.848,11.141,11.277,11.194,11.287,11.103,11.031,11.047,10.86,10.675,10.94,10.911,10.676,10.665,10.77,10.382,10.547,10.467,10.156,9.894,9.862,10.303,9.958,10.28,10.258,9.768,9.594,9.713,9.786,9.929,9.708,9.448,9.619,9.724,9.351,9.537,9.438,9.546,9.118,9.263,1.515
13,12.364,12.329,12.531,12.262,12.092,12.132,11.972,12.254,12.094,11.876,11.926,11.602,11.823,12.05,11.908,12.047,11.751,11.702,11.247,11.297,10.927,11.269,11.163,10.898,11.148,10.915,10.728,10.61,10.488,10.375,10.671,10.426,10.663,9.989,10.069,10.046,10.195,10.131,10.052,10.122,9.994,10.007,9.761,9.893,9.841,9.574,9.552,9.642,9.541,9.585,1.489
14,12.707,12.834,12.821,12.614,12.799,12.229,12.271,12.219,12.169,11.964,12.134,11.928,12.147,12.044,11.949,11.989,11.901,11.998,11.814,11.205,11.481,11.486,11.243,11.534,11.16,10.732,11.052,11.024,10.763,10.812,10.383,10.504,10.758,10.676,10.104,10.313,10.404,10.1,10.04,10.349,9.894,10.209,10.009,10.236,9.831,9.703,9.823,9.829,9.79,9.646,1.52
15,12.27,12.485,12.54,13.056,12.854,12.492,12.733,12.926,12.459,12.496,12.13,12.603,12.235,12.141,12.028,12.108,11.615,11.794,12.006,12.188,11.348,11.402,11.255,11.262,11.499,11.112,11.23,11.067,10.839,10.982,10.79,10.716,10.646,10.646,10.466,10.629,10.78,10.328,10.223,10.01,9.771,10.151,10.264,9.915,10.548,9.649,9.729,9.737,9.687,9.881,1.48
16,12.933,13.131,12.643,12.647,12.993,12.51,12.739,12.841,12.811,12.024,12.179,12.35,12.483,12.323,12.376,12.273,11.781,12.233,11.924,11.545,12.104,11.619,11.347,11.626,11.394,11.128,11.169,10.956,11.068,10.777,10.881,10.765,10.734,11.039,10.453,10.765,10.27,10.545,10.583,10.276,10.532,9.938,10.019,10.372,9.89,10.093,10.285,9.951,9.999,9.77,1.49
17,13.241,13.401,12.973,12.827,12.95,12.707,12.612,12.675,12.874,12.579,12.48,12.529,12.233,12.281,12.315,12.098,12.025,12.316,11.724,11.503,11.952,11.537,11.734,11.488,11.031,11.483,11.23,11.031,11.164,10.862,11.113,10.986,10.976,11.169,10.778,10.597,10.607,10.725,10.345,10.56,10.331,10.264,10.126,10.308,9.976,10.166,9.908,10.05,10.216,9.854,1.519
18,13.409,13.004,13.003,12.926,13.03,13.007,12.272,12.893,12.604,12.269,12.016,12.564,12.582,12.562,11.886,11.792,11.829,12.053,12.129,11.738,11.755,11.718,11.714,11.626,11.74,11.578,11.343,11.261,10.937,11.012,11.376,11.014,11.158,10.917,10.85,10.627,10.241,10.696,10.652,10.696,10.346,10.402,10.459,10.614,9.887,10.289,10.239,10.171,10.18,10.02,1.543
19,13.205,13.099,12.7,13.223,12.989,12.792,12.937,12.803,12.383,12.677,12.637,12.309,12.542,11.969,12.455,12.447,12.401,12.218,12.151,12.225,11.794,11.498,11.626,11.36,11.528,11.338,11.326,10.913,11.378,11.134,11.127,10.793,11.294,11.0,10.654,10.463,10.528,10.285,10.487,10.286,10.394,10.344,10.444,10.27,10.072,10.216,10.667,10.065,9.926,10.051,1.565
20,13.152,12.986,13.005,12.858,12.529,12.703,12.923,12.717,12.464,12.532,12.532,12.507,12.458,12.149,12.225,12.05,12.399,12.141,11.948,11.8,11.986,11.43,11.448,11.38,11.075,11.271,11.427,11.186,10.997,11.033,10.655,10.969,10.75,10.57,10.517,10.453,10.353,10.586,10.526,10.623,10.319,10.338,10.027,10.181,10.306,10.236,10.162,10.209,9.97,9.769,1.517
21,12.864,13.061,12.613,12.944,12.719,12.373,12.343,12.802,12.328,12.595,12.239,12.588,12.09,12.398,12.176,12.184,12.219,11.69,11.775,11.381,11.258,11.29,11.065,11.661,11.624,11.349,10.897,11.064,10.962,11.077,10.604,10.778,10.951,10.698,10.556,10.422,10.405,10.241,10.375,10.633,10.021,10.56,10.023,10.359,9.577,10.176,9.824,9.848,9.987,9.814,1.518
22,12.827,12.549,12.295,12.483,12.255,12.358,12.075,12.201,12.204,11.821,12.109,11.621,12.004,11.854,11.963,11.785,11.776,11.945,11.42,11.604,11.368,11.763,11.526,11.093,11.324,11.087,10.85,10.789,10.52,10.609,11.077,10.624,10.497,10.378,10.376,10.347,10.418,10.216,9.68,10.1,10.11,10.249,10.312,9.97,10.003,9.997,9.876,10.031,10.02,9.683,1.516
23,12.476,12.176,12.154,12.09,12.044,11.99,12.757,11.955,11.954,11.665,12.207,11.609,11.394,11.961,11.511,11.593,11.813,11.401,10.924,10.879,11.262,11.24,11.084,10.905,10.601,11.02,10.791,10.623,11.029,10.549,10.276,10.378,10.617,10.407,10.246,10.057,9.939,10.169,9.8,10.229,9.678,10.061,10.073,9.962,9.591,9.634,9.735,9.521,9.605,9.546,1.465
