lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
0,4.9,5.521,6.16,6.392,6.314,6.872,7.101,7.525,7.857,8.127,8.142,8.661,9.323,9.656,10.437,10.209,10.794,10.803,10.992,11.395,12.022,12.526,12.364,12.558,13.05,13.381,13.098,13.129,13.402,13.771,13.767,14.223,14.306,13.862,14.329,14.136,14.079,13.404,13.656,13.202,13.897,12.666,12.735,12.255,11.934,10.663,10.346,9.442,8.428,7.865,6.372
1,4.685,5.103,5.445,5.849,6.197,6.469,6.925,7.007,7.674,7.887,8.174,8.538,8.894,8.893,9.422,9.754,10.113,10.81,10.425,11.091,10.973,11.374,10.938,11.9,12.384,12.083,12.199,13.12,12.318,12.982,12.471,13.017,13.301,13.08,12.777,12.888,13.125,12.73,13.072,12.352,12.268,11.844,11.923,11.045,10.636,10.481,9.729,8.776,7.707,6.831,5.754
2,4.404,5.271,5.464,5.689,6.341,6.322,6.849,6.969,7.325,7.796,7.935,8.494,8.746,8.808,9.39,9.624,9.747,10.361,10.687,10.549,10.893,11.658,10.811,11.053,11.617,12.388,12.039,12.164,12.557,12.06,12.498,12.889,12.796,12.952,12.552,12.585,12.621,12.245,12.23,12.139,11.722,11.891,11.278,10.732,10.13,9.897,9.082,8.465,7.61,6.637,5.7
3,4.512,5.205,5.653,5.802,6.18,6.518,6.805,6.866,7.251,7.59,7.807,8.167,8.742,9.313,9.594,9.442,9.427,9.538,9.943,9.875,10.722,10.727,10.854,11.516,11.294,11.802,11.964,12.197,12.542,12.379,12.134,12.374,12.371,12.028,12.045,12.158,11.938,12.183,11.813,11.901,11.638,11.327,11.431,10.519,10.291,9.534,9.036,8.413,7.39,6.596,5.659
4,4.406,5.343,5.67,5.921,5.983,6.51,6.454,6.924,7.062,7.565,7.719,8.629,8.833,9.378,9.137,9.622,10.212,9.613,10.576,10.068,10.735,10.974,11.149,11.498,11.691,11.766,12.211,11.997,12.015,12.362,12.272,12.4,12.56,11.998,12.175,12.204,12.064,11.705,11.702,11.75,11.001,11.084,10.537,10.403,9.911,9.533,8.798,8.382,7.133,6.408,5.43
5,4.792,5.295,5.423,5.958,6.223,6.311,6.75,6.827,7.647,7.809,7.91,8.133,8.841,9.257,9.673,9.48,9.252,10.027,10.468,10.772,10.312,11.177,11.844,11.253,11.844,11.751,11.912,12.352,11.984,12.124,12.232,12.436,11.967,12.605,11.938,12.27,12.593,11.997,11.638,11.947,10.935,10.915,10.911,10.125,9.591,9.111,8.675,7.905,7.72,6.119,5.36
6,4.772,5.151,5.647,5.728,6.138,6.477,6.386,7.207,7.289,7.92,8.139,8.448,8.547,9.138,9.585,9.474,10.054,10.102,10.202,10.325,10.897,10.835,11.119,11.411,10.777,11.438,12.041,11.715,12.24,11.748,12.427,12.259,12.921,12.305,12.472,11.891,11.711,12.014,11.761,11.741,10.788,11.17,10.43,10.095,9.599,9.324,8.73,7.869,7.141,6.462,5.598
7,4.794,5.452,5.434,5.915,6.168,6.294,6.829,7.401,7.264,7.675,7.817,8.551,8.63,8.739,9.534,9.702,9.847,10.398,10.214,10.486,11.171,10.913,11.087,11.514,11.639,11.448,11.792,12.05,11.962,11.953,12.682,12.458,12.863,12.207,12.234,11.815,12.487,11.417,11.662,11.1,11.102,11.013,10.364,10.515,9.971,9.054,8.755,7.96,7.527,6.348,5.423
8,4.782,5.486,5.807,6.049,6.108,6.393,6.753,7.026,8.064,8.082,8.252,8.655,8.709,8.937,9.452,9.701,10.523,10.117,10.45,10.741,11.034,11.299,11.576,11.493,12.117,12.204,11.48,12.028,12.715,12.274,12.522,12.919,12.334,12.294,12.342,12.452,12.471,12.275,12.42,11.679,11.451,11.422,10.908,10.445,10.045,9.172,8.57,8.274,7.563,6.445,5.445
9,5.023,5.585,5.531,6.026,6.622,6.579,6.987,7.49,7.822,8.131,8.283,9.219,9.027,8.991,9.528,9.928,10.655,10.372,11.057,11.308,11.161,11.466,11.879,11.912,11.911,11.623,12.661,12.666,13.09,12.527,12.535,12.685,12.981,12.645,13.079,12.481,12.42,12.114,12.27,12.113,11.996,11.752,11.015,10.461,9.841,9.608,8.979,8.156,7.358,6.696,5.554
10,5.198,5.586,6.381,6.421,6.449,6.881,7.124,7.961,8.081,8.185,8.43,9.34,9.772,9.505,10.387,10.762,10.568,10.925,11.716,11.358,11.626,11.784,11.95,12.235,12.32,12.146,12.137,12.803,12.438,12.8,12.833,12.872,13.023,12.662,12.794,12.737,12.607,12.118,12.851,12.629,11.495,12.3,11.84,10.749,10.327,9.293,9.149,8.228,7.684,6.807,5.661
11,5.016,5.485,5.944,6.512,6.892,7.071,7.696,8.036,8.277,8.587,9.155,9.332,10.105,10.027,10.251,10.881,11.037,11.204,11.62,11.627,12.476,12.82,12.196,12.84,12.47,12.502,12.498,13.842,13.022,13.349,13.503,13.145,13.829,13.159,13.013,13.659,12.659,13.047,12.836,12.363,11.789,11.569,11.394,10.916,10.301,10.16,9.342,8.679,7.824,6.663,5.658
12,5.261,6.345,6.451,6.941,7.007,7.441,7.957,8.305,8.555,8.993,9.431,9.751,10.086,10.923,11.466,11.575,12.418,11.949,12.438,12.056,12.514,13.243,12.969,13.272,13.541,13.436,14.166,14.292,13.421,14.088,14.368,13.654,13.584,13.205,13.723,12.737,13.625,13.464,12.723,13.286,13.083,11.978,11.719,10.941,10.82,10.489,9.533,8.763,8.04,7.078,5.948
13,5.794,6.498,6.978,7.255,7.398,7.811,8.019,8.424,9.147,9.575,10.105,10.978,11.316,11.426,11.392,12.198,12.304,12.777,13.036,13.141,12.915,12.774,13.265,14.202,13.906,13.72,13.852,13.769,13.866,14.42,13.941,14.347,12.958,14.202,13.701,14.294,14.104,13.37,13.922,13.213,12.953,12.416,12.184,12.313,10.676,9.791,9.852,9.368,7.961,7.285,5.866
14,6.054,6.423,7.123,7.58,8.151,8.254,8.758,8.997,9.524,9.705,10.816,11.152,11.682,11.649,12.528,12.719,13.37,13.366,14.245,13.556,13.469,14.415,13.768,14.054,14.988,14.521,14.185,14.528,14.475,14.519,14.592,15.151,15.196,14.695,14.467,13.86,14.388,13.86,13.959,13.396,13.828,12.783,12.312,11.819,11.089,10.389,10.262,8.958,8.212,7.413,6.35
