lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
0,12.516,12.48,12.455,12.726,12.816,12.374,12.403,12.478,12.708,12.07,12.223,12.445,11.995,12.233,12.02,12.213,12.055,12.153,11.941,11.742,11.984,11.342,11.561,11.755,11.3,11.27,11.274,11.051,11.53,10.898,10.734,10.637,10.522,11.09,11.008,10.807,10.58,10.721,10.866,10.251,10.219,10.327,10.636,10.234,10.258,10.188,10.204,10.261,10.029,10.228,2.266
1,12.237,12.061,11.704,11.928,11.783,11.685,11.605,11.755,11.388,11.405,11.471,11.211,11.601,11.586,11.246,10.955,11.293,10.898,11.052,10.957,10.856,10.787,10.913,10.627,10.695,10.51,10.413,10.463,10.297,10.374,10.68,10.4,10.144,10.149,10.028,10.272,9.938,9.932,9.892,9.82,10.115,9.803,9.935,9.874,9.815,9.534,9.374,9.702,9.819,9.427,2.213
2,11.411,11.064,11.406,11.354,11.243,11.28,10.984,11.145,11.14,11.035,10.889,10.711,10.776,10.395,10.727,10.902,10.293,10.829,10.387,10.634,10.464,10.316,10.225,10.292,10.136,10.017,10.053,9.759,9.833,9.823,9.675,9.83,9.691,9.67,9.647,9.227,9.757,9.832,9.444,9.37,9.284,9.217,9.572,9.44,9.268,9.022,8.867,9.061,9.129,8.928,2.151
3,10.983,11.339,11.017,11.31,11.109,10.836,10.975,10.626,10.647,10.568,10.648,10.776,10.803,10.443,10.48,10.349,10.314,10.442,10.382,10.178,10.17,10.282,10.054,10.021,9.937,9.903,9.896,9.485,9.367,9.839,9.58,9.554,9.636,9.552,9.301,9.514,9.286,9.39,9.385,9.19,9.221,9.138,9.082,9.015,9.097,9.008,9.096,9.038,8.898,8.722,2.117
4,10.802,10.998,10.938,10.789,10.78,10.755,10.719,10.936,10.765,10.628,10.882,10.735,10.8,10.442,10.465,10.206,10.362,10.326,10.045,10.476,10.039,9.628,10.018,9.858,9.911,9.968,9.689,9.611,9.553,9.267,9.741,9.379,9.617,9.269,9.606,9.404,9.624,9.33,8.91,9.161,9.082,9.173,9.153,9.185,9.053,9.143,8.865,8.817,9.139,9.008,2.074
5,10.86,10.864,10.854,10.858,10.774,10.662,10.591,10.767,10.509,10.611,10.713,10.524,10.618,10.39,10.338,10.525,10.084,10.145,9.789,9.976,10.078,9.804,9.968,9.636,9.716,9.994,9.623,9.861,9.726,9.502,9.697,9.385,9.296,9.513,9.04,9.317,9.411,9.09,9.265,8.947,9.183,9.14,8.981,9.137,9.084,8.883,8.867,8.994,8.929,8.811,2.125
6,11.005,10.928,11.066,10.702,11.081,10.714,10.65,10.795,10.677,10.449,10.737,10.569,10.556,10.449,10.327,10.638,10.258,10.193,10.214,9.972,10.045,9.847,9.729,9.787,9.811,9.929,9.752,9.948,9.765,9.724,9.366,9.237,9.479,9.566,9.289,9.375,9.439,9.074,9.329,9.284,9.296,8.914,8.851,9.198,8.916,8.854,9.067,9.026,8.849,8.79,2.161
7,11.158,10.942,10.833,11.319,10.897,10.864,10.637,10.531,10.855,10.725,10.549,10.706,10.622,10.541,10.664,10.459,10.704,10.307,10.192,10.075,9.97,10.118,10.231,9.768,10.037,9.94,9.931,9.78,9.74,9.806,9.622,9.41,9.585,9.56,9.336,9.445,9.23,9.487,8.958,9.421,9.303,9.246,9.104,9.349,9.098,9.19,8.895,9.073,8.748,8.691,2.175
8,11.13,11.334,10.871,11.073,11.159,10.949,10.883,10.995,11.13,10.778,10.833,10.718,10.759,11.007,10.903,10.727,10.693,10.677,10.271,10.33,10.545,10.246,10.136,10.223,10.077,10.166,9.795,9.83,10.013,9.897,9.673,10.162,9.861,9.616,9.434,9.587,9.442,9.536,9.401,9.568,9.617,9.3,9.292,9.281,9.241,9.287,9.207,9.18,8.993,9.118,2.119
