lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
0,5.043,5.758,6.046,6.182,6.589,7.066,7.313,7.912,7.933,8.531,8.785,9.02,9.454,9.673,10.424,10.39,10.894,11.22,11.815,11.976,12.203,12.539,12.816,13.655,13.444,13.407,13.979,14.19,14.981,14.734,14.864,15.237,15.125,15.347,15.624,15.314,15.674,15.219,15.393,15.07,14.664,14.269,14.094,13.105,12.747,12.479,11.435,10.923,9.348,8.355,7.245
1,4.761,5.244,5.816,6.215,6.288,6.749,6.839,7.28,7.621,8.08,8.28,8.851,8.785,9.427,10.107,9.784,10.345,10.662,11.227,11.572,12.048,11.733,12.206,12.153,12.673,13.049,13.541,13.884,13.836,13.929,13.956,14.337,14.096,14.24,14.703,14.522,14.506,14.239,14.253,14.231,14.173,13.722,13.028,12.343,12.199,11.488,10.907,9.846,8.999,7.942,6.732
2,4.644,5.229,5.834,6.207,6.357,6.458,6.881,7.29,7.476,8.139,8.489,8.818,8.897,9.173,9.671,9.875,10.054,10.1,10.948,10.933,11.428,11.694,12.029,12.105,12.649,12.829,12.917,13.334,13.464,13.316,13.705,13.907,13.968,13.531,14.332,14.16,14.263,13.916,13.557,13.339,13.098,13.092,12.549,12.307,11.694,11.173,10.287,9.418,8.543,7.707,6.655
3,4.777,5.403,5.657,5.979,6.203,6.459,6.964,7.284,7.629,8.02,8.222,8.547,8.925,8.989,9.474,10.048,9.869,10.533,10.699,10.774,11.314,11.401,12.121,12.215,12.448,12.5,12.642,12.976,13.151,13.734,13.832,13.562,13.976,13.774,13.773,13.965,13.851,13.547,13.242,13.375,12.66,12.87,12.604,12.305,11.457,10.73,9.689,9.28,8.161,7.58,6.392
4,4.897,5.279,5.703,6.022,6.254,6.673,6.822,7.14,7.476,7.976,8.398,8.536,9.136,9.127,9.371,9.64,10.501,10.71,10.452,10.987,11.092,11.463,11.893,12.149,12.569,12.528,12.949,12.999,12.694,13.318,13.47,13.041,13.726,14.181,13.854,13.702,13.784,13.209,13.219,13.032,13.223,12.308,12.04,11.837,11.046,10.518,10.066,8.978,8.409,7.374,6.283
5,4.73,5.48,5.745,6.014,6.465,6.718,6.686,7.216,7.536,8.003,8.306,8.678,8.968,9.191,9.498,10.093,9.908,10.554,10.58,11.126,11.242,11.509,12.014,11.942,12.099,12.346,12.965,13.018,13.296,13.321,13.453,13.363,13.592,13.042,13.464,13.261,13.423,13.068,13.333,13.351,12.439,12.47,12.1,11.535,11.167,10.536,9.892,9.061,8.023,7.3,6.071
6,4.679,5.453,5.891,6.005,6.397,6.706,7.143,7.475,7.694,8.101,8.138,8.805,9.125,9.152,9.789,9.768,10.167,10.3,10.873,10.979,11.213,11.524,11.744,12.061,12.754,12.738,12.848,13.222,12.834,13.421,13.465,13.405,13.633,13.32,13.695,13.385,13.487,13.078,13.063,13.199,12.922,12.295,12.198,11.543,11.054,10.791,9.877,9.485,8.439,7.299,6.175
7,4.911,5.509,5.859,6.226,6.444,6.873,7.08,7.241,7.877,8.112,8.751,8.777,9.163,9.532,10.176,10.024,10.296,10.769,10.664,10.835,11.975,11.543,11.928,12.472,12.485,12.665,12.66,12.993,13.895,13.176,13.73,13.397,13.863,13.682,13.439,13.711,13.363,13.099,13.238,13.079,12.536,12.412,11.898,11.769,11.457,10.639,9.81,9.155,8.063,7.444,6.032
8,4.913,5.526,6.026,6.091,6.374,6.799,6.993,7.529,7.892,8.285,8.595,9.088,8.958,9.768,10.002,9.951,10.679,11.059,10.941,11.9,11.746,11.957,12.228,12.696,12.901,12.888,12.902,13.231,13.443,13.47,13.723,13.724,13.943,13.674,13.712,13.881,13.76,13.837,13.418,13.095,13.102,12.382,12.391,11.753,11.471,10.602,10.126,9.389,8.288,7.482,6.392
9,4.972,5.643,6.08,6.304,6.545,6.796,7.293,7.837,8.06,8.61,8.718,9.533,9.6,9.949,9.909,10.316,10.85,11.195,11.28,11.823,11.921,12.011,12.529,13.242,12.965,13.187,13.165,13.633,13.629,13.806,14.171,14.158,14.385,13.853,14.102,13.927,14.112,14.038,13.444,13.329,13.009,13.302,12.43,12.066,11.551,10.89,10.133,9.243,8.585,7.409,6.237
10,5.138,5.644,6.138,6.565,6.767,7.061,7.494,7.954,8.452,8.596,9.173,9.202,10.11,10.281,10.607,10.824,11.141,11.11,11.518,12.102,11.878,12.491,13.016,12.599,12.93,13.45,13.644,14.222,13.746,14.754,14.333,14.339,14.356,14.116,14.193,14.362,14.39,13.747,13.372,13.846,13.489,12.835,12.621,12.297,11.331,10.865,9.996,9.163,8.263,7.521,6.386
11,5.376,6.068,6.264,6.751,6.888,7.267,8.003,7.834,8.503,9.144,9.325,9.669,9.982,10.414,10.703,11.198,11.668,11.842,12.633,12.54,12.727,13.128,13.302,13.565,13.784,14.637,14.049,14.115,14.757,14.326,14.508,15.175,14.958,14.774,14.869,14.473,14.65,14.089,14.295,13.881,13.754,13.934,13.053,12.167,11.821,11.142,10.292,9.606,8.702,7.665,6.515
12,5.529,6.202,6.465,7.034,7.512,7.5,8.092,8.289,9.204,9.415,9.954,10.516,10.282,10.855,11.507,11.757,11.87,12.501,12.703,13.182,13.011,13.515,13.574,13.812,14.6,14.14,14.623,14.414,15.206,14.979,14.888,15.321,15.099,15.294,15.132,15.21,14.961,14.771,14.769,13.856,14.1,13.579,13.333,12.722,12.325,11.504,10.504,9.517,8.839,7.882,6.665
13,5.921,6.535,6.908,7.28,7.689,8.03,8.463,8.919,9.316,9.832,10.45,10.744,11.087,11.564,12.185,12.36,12.528,13.319,13.559,13.77,13.908,14.118,14.709,14.31,15.235,14.993,15.317,15.746,15.171,15.595,15.755,15.575,15.819,15.632,15.759,15.566,15.19,15.035,14.7,14.918,14.415,14.103,13.691,12.829,12.329,11.46,11.015,10.191,8.912,7.974,6.697
14,6.127,6.78,7.213,7.622,7.865,8.391,8.659,9.099,9.749,10.236,10.954,11.32,11.643,12.15,12.796,12.718,13.11,13.415,14.021,14.511,14.518,15.138,15.123,15.34,15.763,15.86,16.501,15.962,16.307,16.091,16.11,16.332,16.39,16.262,15.77,16.127,15.891,15.365,15.295,14.692,15.152,14.497,13.999,13.392,12.53,11.919,11.396,10.205,8.993,8.316,6.915
15,6.369,6.958,7.423,7.777,8.136,8.558,8.924,9.729,10.379,10.597,11.257,11.719,12.253,12.789,12.981,13.417,13.925,14.714,14.444,15.046,15.082,15.061,16.118,15.734,16.172,15.833,16.499,16.461,16.303,16.924,16.537,17.093,16.451,17.073,16.2,16.533,16.302,16.125,15.947,15.208,15.147,14.747,14.57,13.46,12.962,12.222,11.631,10.558,9.584,8.44,7.098
16,6.257,7.034,7.21,7.739,8.344,8.785,9.0,9.478,10.419,10.885,11.486,12.354,12.306,12.918,13.18,13.592,14.498,14.517,15.051,15.358,15.736,15.486,15.983,16.146,16.398,16.614,16.694,17.353,17.181,17.215,17.058,16.842,17.36,16.251,16.772,16.919,16.816,16.016,15.953,16.137,15.699,15.372,14.401,13.995,13.219,12.652,11.966,11.36,9.515,8.527,7.269
17,6.446,7.208,7.614,7.931,8.57,8.807,9.236,9.809,10.451,10.705,11.95,12.205,12.955,13.529,13.531,13.361,14.216,14.681,15.081,15.358,15.515,16.026,16.059,16.585,16.921,16.817,16.791,17.17,17.235,17.347,16.999,17.693,17.563,17.387,16.892,16.837,16.521,16.314,16.289,16.054,15.474,15.442,14.59,14.153,13.742,12.933,12.397,10.794,9.751,8.476,7.378
18,6.423,7.202,7.776,7.867,8.143,8.704,9.334,9.687,10.236,11.22,11.567,12.004,12.677,12.88,13.538,13.452,14.263,14.751,15.327,15.753,15.569,15.712,16.19,16.657,16.998,17.347,17.283,17.763,17.425,17.7,17.336,17.816,17.638,17.733,17.566,17.154,16.902,16.741,16.856,16.117,15.749,15.144,15.405,14.406,13.842,13.424,11.9,11.125,9.921,8.846,7.595
19,6.261,6.851,7.747,8.088,8.438,8.706,8.948,9.512,10.483,10.651,11.321,11.773,12.475,12.261,13.091,13.506,13.555,13.723,14.749,15.085,14.737,15.803,16.183,16.03,17.362,16.978,16.927,17.818,17.142,17.825,17.625,17.191,17.434,17.404,17.31,17.189,17.205,16.865,17.251,16.618,15.891,15.458,15.645,14.553,13.783,12.449,11.933,11.345,9.952,8.62,7.435
20,6.257,6.744,7.537,8.043,7.957,8.937,8.964,9.59,9.895,10.473,10.817,11.506,11.627,12.625,13.053,13.158,13.202,14.06,14.199,14.323,14.672,15.752,15.663,16.201,16.04,16.102,17.316,16.79,16.78,17.527,16.873,17.68,17.477,17.012,17.202,17.421,16.764,16.751,16.737,16.594,15.972,15.681,14.706,14.295,14.145,12.914,12.188,11.413,10.255,8.815,7.412
21,6.026,6.635,6.988,7.82,7.945,8.264,8.809,9.304,9.402,10.206,10.467,10.944,11.149,11.78,12.364,12.646,13.294,13.769,13.499,14.537,14.476,15.026,15.059,15.406,15.595,16.481,16.855,16.5,16.709,17.006,16.826,16.909,17.354,17.037,17.279,16.302,16.946,16.59,16.562,15.429,15.784,15.418,14.467,14.051,13.656,13.179,12.409,10.946,10.195,8.711,7.546
22,5.557,6.261,6.87,6.942,7.312,7.888,8.625,8.99,9.302,9.393,10.371,10.522,11.037,11.258,11.634,11.982,12.528,12.886,13.415,13.849,14.389,14.475,14.583,15.298,15.172,15.616,16.107,16.143,16.007,16.768,16.296,16.865,16.77,17.027,16.746,17.269,16.522,16.4,16.184,15.788,15.365,15.359,14.537,13.757,13.1,12.756,11.712,10.97,9.921,8.691,7.478
23,5.262,6.054,6.615,6.634,7.126,7.475,7.63,8.165,8.993,9.014,9.298,9.976,10.134,10.906,10.946,11.184,12.048,12.023,12.675,13.048,13.606,13.368,13.479,14.674,14.662,15.567,14.999,15.57,15.824,15.493,16.159,16.779,16.25,16.681,16.156,16.379,15.75,16.032,15.941,15.284,15.633,14.94,14.625,14.038,13.336,12.746,11.807,11.192,9.841,8.888,7.479
