lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
0,12.096,11.794,11.881,11.469,11.613,11.526,11.694,11.415,12.013,11.81,10.95,11.446,11.545,11.034,11.169,11.273,11.238,11.148,10.694,11.148,11.161,11.04,10.813,10.947,10.865,10.745,11.289,10.927,10.712,10.921,10.764,10.694,10.723,10.731,10.538,10.329,10.63,10.496,10.346,10.421,10.364,10.514,10.427,10.37,10.23,10.687,10.222,10.197,10.23,10.234,1.514
1,11.473,11.405,10.99,11.216,11.218,10.922,10.917,10.751,10.915,10.81,10.857,10.951,10.638,10.303,10.731,10.362,10.694,10.759,10.435,10.053,10.309,10.338,10.05,10.263,10.053,10.185,10.23,10.197,9.952,10.106,10.232,10.106,10.228,10.027,9.802,10.272,10.045,10.127,9.772,9.874,9.743,9.869,9.545,9.423,9.433,9.649,9.896,9.34,9.497,9.346,1.488
2,10.619,10.676,10.633,10.494,10.365,10.41,10.397,10.421,10.471,10.304,10.039,10.276,10.409,9.951,10.2,9.826,9.95,9.976,9.814,9.86,9.696,9.881,9.838,9.306,9.64,9.795,9.524,9.874,9.851,9.904,9.812,9.527,9.477,9.581,9.38,9.226,9.569,9.468,9.497,9.232,9.11,9.42,9.268,9.395,9.171,9.141,9.024,9.388,9.287,9.043,1.425
3,10.395,10.383,10.736,10.438,10.218,10.239,10.332,9.914,10.249,10.236,10.106,10.037,9.835,10.077,9.914,9.806,9.754,9.646,9.484,9.549,9.534,9.613,9.584,9.618,9.866,9.7,9.471,9.356,9.136,9.616,9.464,9.343,9.062,9.339,9.181,9.311,9.17,9.14,9.3,9.141,8.879,9.083,8.996,9.047,9.18,9.202,9.203,8.776,9.081,8.848,1.424
4,10.129,10.23,10.657,10.053,10.129,10.182,10.369,10.291,9.973,10.209,9.89,9.964,9.765,9.714,9.522,9.473,9.854,9.527,9.691,9.467,9.532,9.603,9.218,9.515,9.651,9.523,9.135,9.203,9.542,9.532,9.551,9.518,9.492,9.039,9.083,8.944,9.235,9.302,9.026,9.271,9.21,9.099,8.914,8.925,9.07,9.009,8.776,8.798,8.8,8.626,1.353
5,10.256,9.974,10.226,10.193,10.415,10.31,9.912,9.828,9.634,9.955,9.593,9.972,9.696,9.605,9.737,9.508,9.448,9.614,9.754,9.285,9.449,9.301,9.457,9.616,9.364,9.353,9.584,9.424,9.389,9.008,9.464,9.334,9.037,9.156,9.163,9.068,9.058,9.002,9.067,9.062,9.106,9.191,8.872,8.907,8.787,9.046,8.732,8.76,8.925,8.907,1.376
6,10.23,10.279,10.319,10.635,10.197,10.327,10.414,10.217,10.23,10.081,10.12,9.784,9.468,9.813,9.593,9.582,9.589,9.677,9.709,9.622,9.505,9.261,9.682,9.437,9.55,9.408,9.281,9.647,9.339,9.304,9.164,9.514,9.422,9.401,9.503,9.224,9.231,9.327,9.438,9.212,9.215,9.338,9.3,8.809,8.952,8.898,8.838,8.855,8.844,8.733,1.4
7,10.536,10.563,10.644,10.141,10.273,10.293,10.103,10.235,10.02,10.238,10.01,9.994,9.758,10.144,9.977,9.84,10.103,9.828,9.804,9.94,9.594,9.754,9.498,9.635,9.545,9.899,9.495,9.572,9.618,9.382,9.582,9.591,9.387,9.261,9.454,9.315,9.42,9.633,9.264,9.059,9.33,9.14,9.106,9.148,9.026,9.057,9.093,9.135,9.426,8.841,1.423
8,10.99,10.423,10.926,10.513,10.53,10.535,10.39,10.354,10.134,10.317,10.268,10.223,9.966,10.031,9.732,10.028,10.063,9.908,9.853,9.821,9.975,9.833,9.642,9.967,9.659,9.923,9.501,9.577,9.841,9.719,9.227,9.518,9.212,9.594,9.7,9.482,9.178,9.476,9.33,9.357,9.437,9.519,9.473,9.352,9.426,9.235,9.161,9.2,9.125,8.999,1.367
