lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
0,4.727,5.232,5.578,5.922,6.28,6.387,6.922,7.088,7.608,7.676,8.163,8.186,8.921,8.848,9.217,9.57,9.711,10.102,10.453,10.79,10.64,11.522,11.418,11.899,11.952,12.295,12.315,12.881,12.994,13.119,13.281,13.246,13.521,13.279,13.471,13.627,13.613,13.308,13.46,13.477,13.52,12.773,12.205,11.896,11.553,10.858,10.296,9.409,8.525,7.532,6.422
1,4.493,5.041,5.349,5.727,5.754,6.039,6.246,6.655,6.838,7.029,7.612,7.715,7.986,8.368,8.609,8.879,9.325,9.398,9.48,9.679,9.976,10.505,10.757,11.076,11.155,11.498,11.805,11.678,11.684,11.917,11.684,12.343,12.355,12.381,12.22,12.064,12.043,12.352,12.128,11.684,11.798,11.408,11.207,10.943,10.458,9.996,9.654,8.808,7.581,7.007,5.75
2,4.336,4.869,5.24,5.506,5.799,5.97,6.241,6.507,6.842,7.051,7.444,7.834,7.793,8.235,8.219,8.841,8.941,9.133,9.208,9.758,9.733,10.261,10.484,10.664,10.587,10.948,11.255,11.386,11.523,11.557,11.711,11.68,11.8,12.007,11.923,11.525,11.895,11.525,11.742,11.06,11.332,11.221,10.874,10.471,9.953,9.461,8.822,8.059,6.993,6.368,5.494
3,4.384,5.05,5.235,5.547,5.88,6.084,6.025,6.369,6.798,7.046,7.62,8.019,7.921,8.249,8.486,8.336,8.691,9.159,9.558,9.563,9.926,9.955,10.315,10.677,10.548,10.639,10.884,11.167,10.993,11.55,11.735,11.827,11.504,11.657,11.748,11.456,11.613,11.589,11.152,11.062,11.527,10.827,10.236,10.106,9.477,9.105,8.47,7.93,7.289,6.191,5.485
4,4.527,5.181,5.356,5.628,5.715,6.016,6.159,6.649,6.649,7.067,7.391,7.838,7.857,8.121,8.425,8.51,8.869,9.114,9.303,9.412,9.73,9.867,10.209,10.634,10.876,10.961,11.047,11.003,10.862,11.15,11.327,11.538,11.426,11.222,11.49,11.678,11.171,11.492,11.059,11.065,11.175,11.1,10.337,9.864,9.69,8.777,8.523,7.921,6.932,6.135,5.44
5,4.556,4.874,5.357,5.573,5.804,6.24,6.142,6.564,6.86,7.099,7.568,7.693,7.812,8.426,8.498,8.649,8.731,9.282,9.284,9.625,9.943,10.155,10.197,10.433,10.828,10.765,11.179,10.978,11.128,10.889,10.937,11.336,11.686,11.17,11.496,11.457,11.449,11.293,11.337,11.297,10.748,10.437,10.041,9.877,9.428,8.944,8.375,7.825,7.048,6.182,5.316
6,4.482,4.977,5.422,5.663,5.901,5.959,6.388,6.613,6.856,7.231,7.45,7.807,7.919,8.307,8.664,8.645,9.181,9.083,9.495,9.482,9.724,9.937,10.113,10.515,10.459,10.61,11.267,11.105,11.499,11.157,11.731,11.637,11.535,11.45,11.528,11.244,11.598,11.236,11.273,10.752,10.816,10.521,10.135,9.838,9.622,9.04,8.356,7.917,7.179,6.122,5.315
7,4.541,5.043,5.561,5.734,5.831,6.171,6.445,6.692,6.985,7.161,7.56,7.707,7.771,8.554,8.576,8.946,9.198,9.394,9.599,9.707,9.913,10.352,10.422,10.465,10.589,10.915,11.21,11.083,11.08,11.594,11.1,11.612,11.975,11.493,11.729,11.482,11.471,11.371,11.483,11.233,11.05,10.783,10.373,9.993,9.415,9.092,8.544,7.716,6.85,6.073,5.331
8,4.735,5.12,5.58,5.714,5.994,6.271,6.449,6.87,7.327,7.446,7.86,8.22,8.381,8.621,8.933,9.131,9.113,9.523,10.017,9.902,10.194,10.422,10.642,10.682,11.102,10.854,11.289,11.536,11.687,11.23,11.702,11.529,11.504,11.629,11.786,11.682,11.974,11.367,11.379,11.414,11.367,10.804,10.348,10.348,9.522,9.163,8.706,7.892,7.03,6.223,5.448
