lst,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0
0,11.796,11.33,11.415,11.276,11.107,10.975,11.297,11.032,10.886,10.345,10.906,10.774,10.794,10.161,10.899,10.437,10.555,10.187,10.15,10.009,10.184,10.112,10.138,10.208,10.152,9.98,10.236,10.192,9.564,9.628,9.725,9.534,9.903,9.588,10.158,9.64,9.48,9.633,9.556,9.55,9.37,9.174,9.523,9.443,8.782,9.285,9.264,8.984,9.198,8.883,1.425
1,10.681,10.562,10.463,10.185,10.348,10.202,10.211,9.953,9.918,9.928,9.917,9.795,9.942,9.984,9.84,10.014,9.505,9.306,9.096,9.292,9.448,9.611,9.599,9.601,9.055,9.038,9.144,8.951,9.032,9.0,8.854,8.756,8.867,8.873,9.174,8.82,8.761,8.882,8.805,8.651,8.504,8.386,8.618,8.453,8.297,8.296,8.306,8.495,8.309,8.748,1.348
2,9.86,9.736,9.775,9.484,9.55,9.429,9.499,9.217,9.236,9.441,9.379,9.273,9.259,9.378,8.61,9.11,8.743,8.751,8.918,8.799,8.624,8.764,8.563,8.619,8.551,8.468,8.55,8.452,8.362,8.446,8.582,8.206,8.263,8.65,8.19,8.046,8.106,8.17,8.165,8.165,8.087,8.202,8.004,8.011,8.159,7.943,7.921,7.898,7.831,8.004,1.228
3,9.702,9.702,9.373,9.697,9.411,9.342,9.357,9.026,9.221,8.605,8.997,8.778,8.895,8.858,8.707,8.406,8.35,8.54,8.288,8.543,8.305,8.393,8.374,8.35,8.458,8.536,8.181,8.055,7.873,7.991,8.355,7.912,7.727,8.272,8.092,8.045,7.9,7.788,7.88,7.817,7.794,7.85,7.874,7.678,7.611,7.815,7.993,7.781,7.599,7.548,1.22
4,9.232,9.348,8.932,8.901,9.128,9.147,8.985,9.081,9.18,8.842,8.781,8.858,8.604,8.592,8.852,8.445,8.427,8.44,8.487,8.446,8.653,8.199,8.072,8.132,8.293,8.146,8.263,7.945,8.238,8.207,8.2,8.031,7.993,7.709,7.95,8.133,8.036,7.847,7.962,7.953,7.678,7.932,7.568,7.617,7.496,7.583,7.54,7.663,7.561,7.421,1.241
5,9.314,9.356,9.172,9.285,9.451,9.139,9.079,8.998,9.11,8.981,8.725,9.113,8.781,9.051,8.452,8.688,8.694,8.699,8.473,8.444,8.359,8.22,8.406,8.222,8.013,8.262,8.113,7.953,8.118,7.959,7.793,7.984,7.774,7.925,7.871,8.0,7.836,7.716,7.79,7.608,7.716,7.653,8.014,7.413,7.456,7.572,7.723,7.471,7.821,7.515,1.185
6,9.396,9.569,9.365,9.303,9.3,9.369,9.088,9.142,9.049,8.947,9.034,8.998,8.696,8.835,8.768,8.529,8.401,8.584,8.539,8.734,8.216,8.45,8.612,8.468,8.362,8.262,8.446,8.074,8.123,8.02,8.08,8.189,7.993,8.092,8.04,7.956,7.912,7.949,7.879,7.769,7.871,7.71,7.829,7.519,7.837,7.454,7.808,7.812,7.659,7.782,1.216
7,9.586,9.382,9.511,9.174,9.043,9.414,9.421,9.048,9.087,9.11,9.271,9.023,8.964,9.102,8.838,8.882,8.918,8.401,8.491,8.53,8.626,8.492,8.149,8.398,8.438,8.77,7.918,8.303,8.164,8.577,8.297,8.08,7.864,8.157,8.012,7.982,7.982,7.952,8.126,7.768,7.594,7.891,7.942,7.664,7.765,7.565,8.217,7.731,7.688,7.512,1.195
8,9.665,9.996,9.748,9.496,9.544,9.472,9.669,9.388,9.322,9.101,9.464,9.222,8.896,9.161,8.906,8.796,8.854,8.86,8.873,8.778,8.643,8.579,8.557,8.512,8.632,8.441,8.258,8.411,8.354,8.413,8.26,8.202,8.319,8.166,8.237,8.491,8.163,8.075,8.109,8.1,8.112,7.839,7.912,8.31,7.911,8.003,8.094,8.079,7.906,7.946,1.276
